"No.","Time","Source","Destination","Protocol","Length","Info"
"46895","1272.912587107","192.168.239.25","104.199.240.237","TCP","77","32926  >  4070 [PSH, ACK] Seq=7558 Ack=8903 Win=64128 Len=11 TSval=2083575682 TSecr=877730984"
"46896","1273.049041306","104.199.240.237","192.168.239.25","TCP","77","4070  >  32926 [PSH, ACK] Seq=8903 Ack=7569 Win=65536 Len=11 TSval=877791279 TSecr=2083575682"
"46897","1273.049162082","192.168.239.25","104.199.240.237","TCP","66","32926  >  4070 [ACK] Seq=7569 Ack=8914 Win=64128 Len=0 TSval=2083575818 TSecr=877791279"
"46898","1273.630568429","192.168.239.25","35.186.224.47","TLSv1.2","101","Application Data"
"46899","1273.690723052","35.186.224.47","192.168.239.25","TCP","66","443  >  52236 [ACK] Seq=11100 Ack=2431 Win=68352 Len=0 TSval=2881296007 TSecr=2498674651"
"46900","1273.750397820","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","[TCP Keep-Alive] 43524  >  443 [ACK] Seq=3128 Ack=771484 Win=1447424 Len=0 TSval=3758381674 TSecr=163979904"
"46901","1273.753980231","192.168.239.25","239.255.255.250","SSDP","210","M-SEARCH * HTTP/1.1 "
"46902","1273.766353961","35.186.224.47","192.168.239.25","TLSv1.2","97","Application Data"
"46903","1273.766397800","192.168.239.25","35.186.224.47","TCP","66","52236  >  443 [ACK] Seq=2431 Ack=11131 Win=64128 Len=0 TSval=2498674787 TSecr=2881296082"
"46904","1273.782495206","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","TCP","86","[TCP Keep-Alive] 60216  >  443 [ACK] Seq=3473 Ack=1918 Win=64256 Len=0 TSval=1569952230 TSecr=2165697084"
"46905","1273.806666843","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  43524 [ACK] Seq=771484 Ack=3129 Win=152576 Len=0 TSval=164024957 TSecr=3758246534"
"46906","1273.831094250","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  60216 [ACK] Seq=1918 Ack=3474 Win=71936 Len=0 TSval=2165742135 TSecr=1569725993"
"46907","1274.754473721","192.168.239.25","239.255.255.250","SSDP","210","M-SEARCH * HTTP/1.1 "
"46908","1275.756081260","192.168.239.25","239.255.255.250","SSDP","210","M-SEARCH * HTTP/1.1 "
"46909","1277.555188221","8a:60:e9:59:2c:d5","IntelCor_9e:1a:47","ARP","42","Who has 192.168.239.25? Tell 192.168.239.67"
"46910","1277.555206361","IntelCor_9e:1a:47","8a:60:e9:59:2c:d5","ARP","42","192.168.239.25 is at 50:2f:9b:9e:1a:47"
"46911","1278.579295503","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","203","Protected Payload (KP0)"
"46912","1278.593180841","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","95","Protected Payload (KP0), DCID=dc8a55243179b213"
"46913","1279.398356838","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","140","Application Data"
"46914","1279.399413016","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","TLSv1.3","144","Application Data"
"46915","1279.440064800","2606:4700:9c61:a18:c6c6:48a:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  54846 [ACK] Seq=3589 Ack=5444 Win=57344 Len=0 TSval=1628065414 TSecr=2712240998"
"46916","1279.814607948","192.168.239.25","192.168.239.255","UDP","86","57621  >  57621 Len=44"
"46917","1279.906429230","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::d43:905","TCP","86","[TCP Keep-Alive] 56054  >  443 [ACK] Seq=1522 Ack=6405 Win=64256 Len=0 TSval=813057006 TSecr=233641444"
"46918","1280.115061379","64:ff9b::d43:905","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  56054 [ACK] Seq=6405 Ack=1523 Win=4194304 Len=0 TSval=233686540 TSecr=812966914"
"46919","1280.510958440","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","733","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46920","1280.729325036","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","94","Protected Payload (KP0)"
"46921","1280.737971442","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","95","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46922","1280.807069223","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","140","Protected Payload (KP0)"
"46923","1280.807364604","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","101","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46924","1280.810099232","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","740","Protected Payload (KP0)"
"46925","1280.810209502","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46926","1280.810463907","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1287","Protected Payload (KP0)"
"46927","1280.810463973","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"46928","1280.810464024","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"46929","1280.810464058","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"46930","1280.810530111","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46931","1280.810558934","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46932","1280.810577278","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46933","1280.810596728","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","94","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46934","1280.837582330","192.168.239.25","192.168.239.67","DNS","85","Standard query 0x00be A www.googletagservices.com"
"46935","1280.837647066","192.168.239.25","192.168.239.67","DNS","85","Standard query 0x41b2 AAAA www.googletagservices.com"
"46936","1280.860820246","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81b::2002","QUIC","123","Protected Payload (KP0), DCID=c8befcc35bb8e015"
"46937","1280.868815748","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","1292","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46938","1280.868867508","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","1292","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46939","1280.868875731","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","1292","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46940","1280.868882762","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","1292","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46941","1280.868888851","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","1292","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46942","1280.868895159","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","408","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46943","1280.868921958","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","110","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46944","1280.870497092","192.168.239.25","192.168.239.67","DNS","124","Standard query 0xa995 A 2b83bd87d14198a6e09fa64bb23469b3.safeframe.googlesyndication.com"
"46945","1280.870559312","192.168.239.25","192.168.239.67","DNS","124","Standard query 0xb753 AAAA 2b83bd87d14198a6e09fa64bb23469b3.safeframe.googlesyndication.com"
"46946","1281.052712469","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81b::2002","QUIC","123","Protected Payload (KP0), DCID=c8befcc35bb8e015"
"46947","1281.061632113","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","140","Protected Payload (KP0)"
"46948","1281.062599513","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46949","1281.131366181","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","1292","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46950","1281.137608592","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","95","Protected Payload (KP0), DCID=d3a44d1c97f02a8e"
"46951","1281.343841030","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"46952","1281.343846123","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"46953","1281.343871914","2404:6800:4002:81b::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","89","Protected Payload (KP0)"
"46954","1281.343895137","192.168.239.67","192.168.239.25","DNS","101","Standard query response 0x00be A www.googletagservices.com A 142.250.194.162"
"46955","1281.343989068","192.168.239.67","192.168.239.25","DNS","113","Standard query response 0x41b2 AAAA www.googletagservices.com AAAA 2404:6800:4007:817::2002"
"46956","1281.345194525","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2002","QUIC","1292","Initial, DCID=1cba97fbd2f3ff63, PKN: 1, CRYPTO, PADDING, PING, PING, CRYPTO, PADDING"
"46957","1281.345472464","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2002","QUIC","142","0-RTT, DCID=1cba97fbd2f3ff63"
"46958","1281.369772403","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81b::2002","QUIC","94","Protected Payload (KP0), DCID=c8befcc35bb8e015"
"46959","1281.385054040","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"46960","1281.395086108","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"46961","1281.395086385","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","84","Protected Payload (KP0)"
"46962","1281.420518710","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","95","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"46963","1281.422507955","2404:6800:4002:81b::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","233","Protected Payload (KP0)"
"46964","1281.423154360","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81b::2002","QUIC","97","Protected Payload (KP0), DCID=c8befcc35bb8e015"
"46965","1281.425698067","2404:6800:4002:81b::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","232","Protected Payload (KP0)"
"46966","1281.426844218","2404:6800:4002:81b::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","87","Protected Payload (KP0)"
"46967","1281.427014441","192.168.239.67","192.168.239.25","DNS","195","Standard query response 0xb753 AAAA 2b83bd87d14198a6e09fa64bb23469b3.safeframe.googlesyndication.com CNAME pagead-googlehosted.l.google.com AAAA 2404:6800:4007:825::2001"
"46968","1281.453215688","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81b::2002","QUIC","94","Protected Payload (KP0), DCID=c8befcc35bb8e015"
"46969","1281.477911854","192.168.239.67","192.168.239.25","DNS","183","Standard query response 0xa995 A 2b83bd87d14198a6e09fa64bb23469b3.safeframe.googlesyndication.com CNAME pagead-googlehosted.l.google.com A 142.250.196.161"
"46970","1281.479012997","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2001","TLSv1.3","212","Application Data"
"46971","1281.479378876","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2001","TLSv1.3","125","Application Data"
"46972","1281.510004177","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"46973","1281.510003051","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","89","Protected Payload (KP0)"
"46974","1281.565307140","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Initial, SCID=dcba97fbd2f3ff63, PKN: 1, ACK, CRYPTO, PADDING"
"46975","1281.567059761","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2002","QUIC","1292","Initial, DCID=dcba97fbd2f3ff63, PKN: 3, ACK, PADDING"
"46976","1281.570058597","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  44332 [ACK] Seq=9111 Ack=1324 Win=67840 Len=0 TSval=3639441132 TSecr=1160783205"
"46977","1281.570058946","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  44332 [ACK] Seq=9111 Ack=1363 Win=67840 Len=0 TSval=3639441132 TSecr=1160783206"
"46978","1281.570058996","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"46979","1281.595677379","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Handshake, SCID=dcba97fbd2f3ff63"
"46980","1281.595678373","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Handshake, SCID=dcba97fbd2f3ff63"
"46981","1281.595767119","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Handshake, SCID=dcba97fbd2f3ff63"
"46982","1281.595767177","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","281","Protected Payload (KP0)"
"46983","1281.596305895","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2002","QUIC","101","Handshake, DCID=dcba97fbd2f3ff63"
"46984","1281.597344073","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2002","QUIC","229","Protected Payload (KP0), DCID=dcba97fbd2f3ff63"
"46985","1281.600914049","2404:6800:4002:81b::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","85","Protected Payload (KP0)"
"46986","1281.602319474","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","182","Application Data"
"46987","1281.602436256","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2001","TCP","86","44332  >  443 [ACK] Seq=1363 Ack=9246 Win=64128 Len=0 TSval=1160783329 TSecr=3639441133"
"46988","1281.605092303","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"46989","1281.605092533","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"46990","1281.605188701","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","398","Application Data"
"46991","1281.605188884","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"46992","1281.605239303","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2001","TCP","86","44332  >  443 [ACK] Seq=1363 Ack=12013 Win=64256 Len=0 TSval=1160783332 TSecr=3639441167"
"46993","1281.606059766","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2001","TLSv1.3","121","Application Data"
"46994","1281.606086481","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:825::2001","TLSv1.3","125","Application Data"
"46995","1281.619213648","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","127","Protected Payload (KP0), DCID=d3784673de61f12a"
"46996","1281.715862029","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","127","Protected Payload (KP0), DCID=d3784673de61f12a"
"46997","1281.765573172","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","445","Protected Payload (KP0)"
"46998","1281.765573507","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","273","Protected Payload (KP0)"
"46999","1281.765998785","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","98","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"47000","1281.792122905","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:811::2002","QUIC","95","Protected Payload (KP0), DCID=ee7fedcb66d8e2bd"
"47001","1281.816029275","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1024","Protected Payload (KP0)"
"47002","1281.816029656","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","184","Protected Payload (KP0)"
"47003","1281.816454244","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2002","QUIC","93","Protected Payload (KP0), DCID=dcba97fbd2f3ff63"
"47004","1281.817689316","2404:6800:4007:825::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  44332 [ACK] Seq=12013 Ack=1437 Win=67840 Len=0 TSval=3639441382 TSecr=1160783332"
"47005","1281.818257436","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","90","Protected Payload (KP0)"
"47006","1281.818257804","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","89","Protected Payload (KP0)"
"47007","1281.841558596","2404:6800:4007:817::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"47008","1281.844043577","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","95","Protected Payload (KP0), DCID=d3784673de61f12a"
"47009","1281.848179106","2404:6800:4007:811::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","87","Protected Payload (KP0)"
"47010","1281.878815141","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1288","Protected Payload (KP0)"
"47011","1281.878816273","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47012","1281.878816344","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47013","1281.878816389","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47014","1281.878816433","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47015","1281.878816481","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47016","1281.878816527","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47017","1281.878816578","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47018","1281.878920023","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"47019","1281.878920095","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","166","Protected Payload (KP0)"
"47020","1281.878920141","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","249","Protected Payload (KP0)"
"47021","1281.879752989","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","98","Protected Payload (KP0), DCID=d3784673de61f12a"
"47022","1281.879910800","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","94","Protected Payload (KP0), DCID=d3784673de61f12a"
"47023","1281.888380422","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","95","Protected Payload (KP0), DCID=d3784673de61f12a"
"47024","1281.917073030","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","187","Protected Payload (KP0), DCID=d6880dbe4bfe1a05"
"47025","1281.929949687","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"47026","1281.938407318","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::d43:905","TCP","86","[TCP Keep-Alive] 56066  >  443 [ACK] Seq=675 Ack=6020 Win=64256 Len=0 TSval=813059038 TSecr=237029425"
"47027","1281.981306831","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2001","QUIC","149","Protected Payload (KP0), DCID=ee31d95a15610153"
"47028","1281.985952527","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","90","Protected Payload (KP0)"
"47029","1282.011310720","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","95","Protected Payload (KP0), DCID=d6880dbe4bfe1a05"
"47030","1282.020278256","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","128","Protected Payload (KP0)"
"47031","1282.020278478","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","83","Protected Payload (KP0)"
"47032","1282.020602324","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","98","Protected Payload (KP0), DCID=d6880dbe4bfe1a05"
"47033","1282.024929258","64:ff9b::d43:905","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  56066 [ACK] Seq=6020 Ack=676 Win=4193792 Len=0 TSval=237076385 TSecr=812967142"
"47034","1282.040003965","2404:6800:4007:817::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","131","Protected Payload (KP0)"
"47035","1282.040004400","2404:6800:4007:817::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","83","Protected Payload (KP0)"
"47036","1282.040391006","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2001","QUIC","97","Protected Payload (KP0), DCID=ee31d95a15610153"
"47037","1282.046031670","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::2002","QUIC","95","Protected Payload (KP0), DCID=d6880dbe4bfe1a05"
"47038","1282.066832073","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:817::2001","QUIC","94","Protected Payload (KP0), DCID=ee31d95a15610153"
"47039","1282.086036176","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","87","Protected Payload (KP0)"
"47040","1282.100190508","2404:6800:4007:817::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"47041","1282.879863194","2600:1901:0:524d::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","159","Application Data"
"47042","1282.880145278","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:0:524d::","TCP","86","46382  >  443 [FIN, ACK] Seq=2433 Ack=6610 Win=64256 Len=0 TSval=2545049377 TSecr=1216083777"
"47043","1282.925227405","2600:1901:0:524d::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  46382 [FIN, ACK] Seq=6610 Ack=2434 Win=70912 Len=0 TSval=1216083874 TSecr=2545049377"
"47044","1282.925260932","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:0:524d::","TCP","86","46382  >  443 [ACK] Seq=2434 Ack=6611 Win=64256 Len=0 TSval=2545049422 TSecr=1216083874"
